UBIGEO,ANIO,TRIM,PROD_SUM,COSE_SUM,PRECIO_MEAN,PRECIO_COUNT,PROD_KG_SUM,REND_THA_TRIM,PRECIO_POND
200104,2019,3,3624.0,372.0,1.5394736842105263,19,3624000.0,9.741935483870968,1.8986865342163355
200104,2019,4,104002.0,4133.0,1.4762068965517243,29,104002000.0,25.163803532542946,2.5736530066729486
200104,2020,1,11525.0,304.0,1.4515,20,11525000.0,37.911184210526315,2.4570325379609543
200104,2020,2,3393.0,140.0,1.4061904761904762,21,3393000.0,24.235714285714284,1.5506572354848216
200104,2020,3,3955.0,271.0,1.871764705882353,17,3955000.0,14.59409594095941,2.4607939317319847
200104,2020,4,76743.0,4726.0,1.8873333333333333,30,76743000.0,16.23846804909014,3.3041758857485375
200104,2021,1,17417.0,94.0,1.4304999999999999,20,17417000.0,185.2872340425532,2.9837997358902224
200104,2021,2,4231.0,126.0,1.4849999999999999,20,4231000.0,33.57936507936508,1.381366107303238
200104,2021,3,18429.0,810.0,1.5840909090909092,22,18429000.0,22.751851851851853,2.8108540886646045
200104,2021,4,104907.0,4172.0,1.9173913043478261,23,104907000.0,25.14549376797699,3.93651891675484
200104,2022,1,31895.0,97.0,1.5885,20,31895000.0,328.8144329896907,3.626466217275435
200104,2022,2,7067.0,875.0,1.6505555555555556,18,7067000.0,8.076571428571429,1.4496519032121127
200104,2022,3,14641.0,467.0,2.3314285714285714,21,14641000.0,31.35117773019272,3.390045078888054
200104,2022,4,60591.0,5349.0,2.404642857142857,28,60591000.0,11.327537857543467,3.505737815847238
200104,2023,1,89194.0,111.0,1.8766666666666665,21,89194000.0,803.5495495495495,3.5424526313429157
200104,2023,2,2795.0,0.0,1.5599999999999998,15,2795000.0,,1.2687155635062612
200104,2023,3,6900.0,377.0,3.046470588235294,17,6900000.0,18.30238726790451,5.713578260869565
200104,2023,4,77059.0,5287.0,2.684,20,77059000.0,14.575184414601853,3.5657816737824266
200104,2024,1,3242.0,0.0,0.8591666666666665,12,3242000.0,,1.130913016656385
200104,2024,2,3344.0,9.0,1.1342857142857143,14,3344000.0,371.55555555555554,1.126575956937799
200104,2024,3,3468.0,32.0,1.2484210526315789,19,3468000.0,108.375,1.2095184544405997
200104,2024,4,69338.0,1025.0,2.3032142857142857,28,69338000.0,67.64682926829268,3.6559149384176064
200105,2015,3,1068.16,753.0,1.3546153846153846,13,1068160.0,1.418539176626826,2.1270745955662074
200105,2015,4,7386.0,1254.0,1.5470967741935484,31,7386000.0,5.889952153110048,1.038581776333604
200105,2016,1,6654.116,775.0,1.9065384615384615,26,6654116.0,8.585956129032258,1.1362197472962599
200105,2016,2,25293.620000000003,2940.0,1.865625,32,25293620.0,8.603272108843539,1.28945022499745
200105,2016,3,4080.5699999999997,401.0,2.1507407407407406,27,4080570.0,10.175985037406482,0.9727464545394393
200105,2016,4,6032.9,1357.0,1.8697499999999998,40,6032900.0,4.445762711864407,1.3678347063601253
200105,2017,1,5929.53,756.0,1.8735,20,5929530.0,7.84329365079365,1.4709867392525209
200105,2017,2,4252.400000000001,526.0,1.4672413793103447,29,4252400.0,8.084410646387834,1.263691092089173
200105,2017,3,6367.665,884.0,1.8171428571428574,21,6367665.0,7.203240950226244,1.2470709435876417
200105,2017,4,6395.8,1147.0,1.7224242424242426,33,6395800.0,5.576111595466434,1.3083257762906908
200105,2018,1,6301.64,1012.0,2.122413793103448,29,6301640.0,6.226916996047431,1.1618896033413524
200105,2018,2,2374.0,360.0,0.9352941176470588,17,2374000.0,6.594444444444444,1.1722072451558552
200105,2018,3,23568.0,2698.0,1.0283333333333333,18,23568000.0,8.7353595255745,1.0510705193482688
200105,2018,4,6735.0,1694.0,1.534375,32,6735000.0,3.975796930342385,1.861909428359317
200105,2019,1,256.82,27.0,1.7716666666666667,30,256820.0,9.511851851851851,0.8978272720193131
200105,2019,2,17532.0,2302.0,1.1348275862068964,29,17532000.0,7.615986099044309,1.0358048140543008
200105,2019,3,6148.0,619.0,1.5859999999999999,25,6148000.0,9.932148626817447,1.1503741054001302
200105,2019,4,9745.0,2752.0,1.3368421052631578,38,9745000.0,3.541061046511628,1.4647870702924577
200105,2020,1,4328.0,770.0,1.2648000000000001,25,4328000.0,5.62077922077922,1.1894755083179298
200105,2020,2,9675.0,1127.0,1.14,25,9675000.0,8.584738243123336,1.3886356589147286
200105,2020,3,14155.0,1542.0,1.6090322580645162,31,14155000.0,9.179636835278858,1.5659441893323913
200105,2020,4,7596.0,1789.0,1.970263157894737,38,7596000.0,4.245947456679709,1.7068970510795156
200105,2021,1,4864.0,630.0,1.2182142857142857,28,4864000.0,7.720634920634921,1.3762582236842105
200105,2021,2,9922.0,1403.0,1.279375,32,9922000.0,7.071988595866001,1.2962547873412618
200105,2021,3,25483.0,3130.0,1.4445161290322581,31,25483000.0,8.141533546325878,1.388813326531413
200105,2021,4,10548.0,2308.0,1.7997222222222224,36,10548000.0,4.570190641247834,1.7658409177095185
200105,2022,1,1384.0,206.0,1.3782758620689655,29,1384000.0,6.718446601941747,1.4528395953757225
200105,2022,2,15502.0,2526.0,1.6460000000000001,20,15502000.0,6.136975455265241,1.6969629725196749
200105,2022,3,7380.0,1085.0,2.2123809523809523,21,7380000.0,6.8018433179723505,2.2704959349593494
200105,2022,4,11763.0,2855.0,2.0651515151515154,33,11763000.0,4.120140105078809,2.8984349230638444
200105,2023,1,479.0,79.0,1.6471428571428572,21,479000.0,6.063291139240507,1.951356993736952
200105,2023,2,3428.0,722.0,2.091666666666667,24,3428000.0,4.747922437673131,1.5859101516919487
200105,2023,3,10694.0,1097.0,2.818275862068966,29,10694000.0,9.748404740200547,1.8412670656442864
200105,2023,4,12512.0,2768.0,1.9873529411764703,34,12512000.0,4.520231213872832,1.7205842391304347
200105,2024,1,2360.0,225.0,1.2583333333333333,18,2360000.0,10.488888888888889,1.5255677966101695
200105,2024,2,15670.0,1796.0,1.8392307692307692,26,15670000.0,8.724944320712694,1.5914894703254627
200105,2024,3,13051.0,1467.0,1.486206896551724,29,13051000.0,8.896387184730743,1.5934219600030648
200105,2024,4,8347.0,1364.0,2.5005714285714284,35,8347000.0,6.1195014662756595,2.1598646220198874
200107,2015,3,1291.0,416.0,1.6194444444444445,18,1291000.0,3.1033653846153846,1.5150348567002323
200107,2015,4,3498.0,452.0,1.1058333333333332,24,3498000.0,7.738938053097345,1.0190851915380217
200107,2016,1,3814.0,444.0,0.9158823529411765,17,3814000.0,8.59009009009009,1.1159884635553226
200107,2016,2,9928.0,1132.0,0.9362499999999999,24,9928000.0,8.770318021201414,1.2264897260273973
200107,2016,3,2334.0,260.0,1.8625,24,2334000.0,8.976923076923077,2.0439845758354758
200107,2016,4,4943.0,654.0,1.772857142857143,28,4943000.0,7.558103975535168,1.7787133319846247
200107,2017,1,1408.0,181.0,1.0527777777777778,18,1408000.0,7.779005524861878,1.4250355113636364
200107,2017,2,263.0,0.0,0.8370588235294117,17,263000.0,,0.8984410646387833
200107,2017,3,2873.0,430.0,1.9533333333333331,18,2873000.0,6.681395348837209,1.3608666898712147
200107,2017,4,8522.0,615.0,1.4743478260869567,23,8522000.0,13.856910569105692,1.3181283736212157
200107,2018,1,3115.0,444.0,1.657058823529412,17,3115000.0,7.0157657657657655,3.0405168539325844
200107,2018,2,524.0,115.0,0.9292857142857143,14,524000.0,4.556521739130435,1.33
200107,2018,3,9109.0,1113.0,1.1736842105263159,19,9109000.0,8.18418688230009,1.0609320452299924
200107,2018,4,5872.0,693.0,1.8910714285714287,28,5872000.0,8.473304473304474,1.7782288828337875
200107,2019,1,470.0,0.0,1.2954545454545454,11,470000.0,,1.9093617021276597
200107,2019,2,7346.0,887.0,1.1333333333333333,24,7346000.0,8.28184892897407,1.044245848080588
200107,2019,3,4784.0,710.0,1.5544444444444443,27,4784000.0,6.738028169014084,1.48377508361204
200107,2019,4,6024.0,987.0,1.5323684210526316,38,6024000.0,6.103343465045593,1.8965454847277556
200107,2020,1,1943.0,260.0,1.3807692307692307,26,1943000.0,7.473076923076923,1.831111682964488
200107,2020,2,5028.0,597.0,1.196818181818182,22,5028000.0,8.422110552763819,1.3635361972951472
200107,2020,3,5969.0,720.0,1.491851851851852,27,5969000.0,8.290277777777778,1.5835952420841013
200107,2020,4,13652.0,976.0,1.7033333333333334,33,13652000.0,13.987704918032787,3.0317228244945795
200107,2021,1,2691.0,142.0,1.2249999999999999,24,2691000.0,18.950704225352112,2.1660720921590486
200107,2021,2,2645.0,389.0,1.3224,25,2645000.0,6.799485861182519,1.6475009451795841
200107,2021,3,21498.0,1197.0,1.6503846153846156,26,21498000.0,17.959899749373434,2.3570439110614942
200107,2021,4,9109.0,1365.0,1.8338709677419356,31,9109000.0,6.6732600732600735,2.541628060160281
200107,2022,1,3130.0,200.0,1.3936363636363636,22,3130000.0,15.65,2.715987220447284
200107,2022,2,6000.0,934.0,1.31,16,6000000.0,6.423982869379015,1.6300033333333332
200107,2022,3,7199.0,888.0,2.1577272727272727,22,7199000.0,8.106981981981981,2.5475704959022085
200107,2022,4,10115.0,1805.0,2.0949999999999998,32,10115000.0,5.60387811634349,3.0329836875926843
200107,2023,1,10571.0,0.0,1.6817647058823528,17,10571000.0,,3.5304616403367706
200107,2023,2,1241.0,175.0,1.4505882352941177,17,1241000.0,7.091428571428572,1.486833199033038
200107,2023,3,6910.0,473.0,2.8923809523809525,21,6910000.0,14.608879492600423,2.3364905933429814
200107,2023,4,7718.0,1379.0,2.087083333333333,24,7718000.0,5.59680928208847,2.9222155998963464
200107,2024,1,2186.0,190.0,0.9192307692307692,13,2186000.0,11.505263157894737,1.4820585544373284
200107,2024,2,7791.0,856.0,1.3025,20,7791000.0,9.101635514018692,1.4701501732768578
200107,2024,3,7105.0,819.0,1.42,20,7105000.0,8.675213675213675,1.643116115411682
200107,2024,4,8728.0,650.0,2.878,25,8728000.0,13.427692307692308,4.013379926672777
200108,2015,3,217.0,250.0,3.255,2,217000.0,0.868,3.306451612903226
200108,2015,4,2568.0,492.0,1.136,10,2568000.0,5.219512195121951,1.0432320872274143
200108,2016,1,3667.0,531.0,1.3119999999999998,5,3667000.0,6.905838041431262,1.1701445323152442
200108,2016,2,8506.0,978.0,1.18875,8,8506000.0,8.697341513292434,1.2642487655772396
200108,2016,3,3719.0,389.0,1.6528571428571428,7,3719000.0,9.560411311053985,1.1861710137133639
200108,2016,4,3474.0,593.0,1.2888235294117647,17,3474000.0,5.858347386172007,1.057489925158319
200108,2017,1,1062.0,140.0,0.9400000000000001,5,1062000.0,7.585714285714285,1.491713747645951
200108,2017,2,920.0,128.0,0.9259999999999999,10,920000.0,7.1875,1.3226086956521739
200108,2017,3,6438.0,936.0,2.5028571428571427,7,6438000.0,6.878205128205129,1.2629698664181424
200108,2017,4,2012.0,370.0,1.7773333333333334,15,2012000.0,5.437837837837838,0.8987574552683897
200108,2018,1,1325.0,217.0,0.9433333333333334,6,1325000.0,6.105990783410138,1.1956830188679246
200108,2018,2,207.0,55.0,1.2,5,207000.0,3.7636363636363637,1.529951690821256
200108,2018,3,8369.0,935.0,1.2083333333333333,6,8369000.0,8.950802139037433,1.0456745130840004
200108,2018,4,1640.0,523.0,2.037142857142857,14,1640000.0,3.135755258126195,2.2676402439024392
200108,2019,1,31.0,0.0,0.785,8,31000.0,,0.7806451612903226
200108,2019,2,5948.0,931.0,0.9172727272727272,11,5948000.0,6.388829215896885,1.0747192333557498
200108,2019,3,743.0,31.0,1.3966666666666667,9,743000.0,23.967741935483872,1.8757335127860026
200108,2019,4,4232.0,1020.0,1.1719047619047618,21,4232000.0,4.149019607843138,1.793312854442344
200108,2020,1,982.0,191.0,0.7930769230769231,13,982000.0,5.141361256544503,0.9927698574338085
200108,2020,2,5589.0,713.0,0.9785714285714285,14,5589000.0,7.838709677419355,1.4026659509751298
200108,2020,3,4871.0,589.0,1.19875,16,4871000.0,8.269949066213922,1.3961712174091563
200108,2020,4,2279.0,537.0,1.4852380952380952,21,2279000.0,4.243947858472998,1.4201755155770075
200108,2021,1,1412.0,181.0,0.9142857142857144,14,1412000.0,7.801104972375691,1.3692634560906516
200108,2021,2,2137.0,390.0,1.2715789473684211,19,2137000.0,5.47948717948718,1.7871314927468414
200108,2021,3,10101.0,1048.0,1.3766666666666667,21,10101000.0,9.638358778625955,1.1395772695772697
200108,2021,4,3656.0,724.0,1.6011764705882352,17,3656000.0,5.0497237569060776,1.6602489059080963
200108,2022,1,1466.0,277.0,1.19,13,1466000.0,5.292418772563177,1.490156889495225
200108,2022,2,6279.0,1056.0,1.6533333333333333,12,6279000.0,5.9460227272727275,1.7001481127568083
200108,2022,3,3657.0,506.0,1.9471428571428573,14,3657000.0,7.2272727272727275,1.8629969920700027
200108,2022,4,6396.0,1385.0,1.9353846153846155,26,6396000.0,4.618050541516245,2.069726391494684
200108,2023,1,116.0,0.0,1.37,11,116000.0,,1.2958620689655171
200108,2023,2,1493.0,182.0,2.0114285714285716,21,1493000.0,8.203296703296703,1.4991292699263228
200108,2023,3,7073.0,831.0,2.76375,24,7073000.0,8.511432009626956,1.4428941043404495
200108,2023,4,7105.0,1135.0,1.8551851851851853,27,7105000.0,6.259911894273127,1.486716396903589
200108,2024,1,183.0,0.0,1.32,14,183000.0,,0.8283606557377049
200108,2024,2,15389.0,1616.0,1.3923809523809523,21,15389000.0,9.52289603960396,1.4887705503931379
200108,2024,3,1213.0,119.0,1.4222222222222223,18,1213000.0,10.193277310924369,1.3861417971970322
200108,2024,4,4967.0,596.0,2.036923076923077,26,4967000.0,8.333892617449665,1.411073082343467
200109,2015,3,375.17,405.0,1.0736363636363637,11,375170.0,0.9263456790123458,3.124348961803982
200109,2015,4,669.0,187.0,1.102142857142857,28,669000.0,3.5775401069518717,1.3350373692077728
200109,2016,1,9853.0,1087.0,0.835,16,9853000.0,9.064397424103037,1.158515173043743
200109,2016,2,32532.0,3624.0,1.0505,20,32532000.0,8.97682119205298,1.2615317226115825
200109,2016,3,2154.4,220.0,1.1428571428571428,21,2154400.0,9.792727272727273,1.5466951355365763
200109,2016,4,2050.0,501.0,1.2393103448275862,29,2050000.0,4.091816367265469,1.6231024390243902
200109,2017,1,3665.0,480.0,0.865625,16,3665000.0,7.635416666666667,1.4873396998635744
200109,2017,2,5339.0,754.0,0.9313636363636365,22,5339000.0,7.0809018567639255,1.3528357370294064
200109,2017,3,14256.0,2061.0,1.938,15,14256000.0,6.91703056768559,1.260358445566779
200109,2017,4,810.0,272.0,1.5765,20,810000.0,2.9779411764705883,2.247283950617284
200109,2018,1,5047.0,694.0,0.7782352941176471,17,5047000.0,7.272334293948127,1.2167247870021796
200109,2018,2,1741.0,220.0,0.8747058823529412,17,1741000.0,7.913636363636364,1.2060769672601952
200109,2018,3,30263.0,3360.0,0.96375,16,30263000.0,9.006845238095238,1.0337517760962232
200109,2018,4,1778.0,738.0,1.6295238095238094,21,1778000.0,2.4092140921409215,3.15388638920135
200109,2019,1,57.0,1.0,0.903125,16,57000.0,57.0,0.9721052631578947
200109,2019,2,15332.0,2225.0,1.0627777777777778,18,15332000.0,6.890786516853932,0.9982239759979129
200109,2019,3,20778.0,2965.0,1.192,15,20778000.0,7.007757166947724,1.0045962075271921
200109,2019,4,3372.0,815.0,1.1729166666666666,24,3372000.0,4.137423312883436,1.9016340450771057
200109,2020,1,2576.0,411.0,0.8623529411764705,17,2576000.0,6.267639902676399,1.1271933229813664
200109,2020,2,323.0,28.0,0.9081250000000001,16,323000.0,11.535714285714286,1.3430650154798762
200109,2020,3,35209.0,3443.0,1.5252173913043479,23,35209000.0,10.226256171943072,1.2320270385412821
200109,2020,4,2999.0,758.0,1.8309677419354837,31,2999000.0,3.9564643799472297,2.5728042680893632
200109,2021,1,4664.0,575.0,1.0727272727272728,22,4664000.0,8.111304347826087,1.3929888507718697
200109,2021,2,855.0,91.0,1.208,20,855000.0,9.395604395604396,1.3338947368421052
200109,2021,3,37537.0,3719.0,1.6540000000000001,25,37537000.0,10.093304651788115,1.1242137091403148
200109,2021,4,2201.0,650.0,1.7613333333333334,30,2201000.0,3.3861538461538463,2.7370467969104952
200109,2022,1,108.0,4.0,1.6172,25,108000.0,27.0,2.3044444444444445
200109,2022,2,16535.0,3125.0,1.5505882352941176,17,16535000.0,5.2912,1.898513456304808
200109,2022,3,1408.0,164.0,1.9695652173913043,23,1408000.0,8.585365853658537,2.455333806818182
200109,2022,4,17949.0,3422.0,2.1383870967741934,31,17949000.0,5.245178258328463,2.2231801214552345
200109,2023,1,41.0,2.0,1.5386666666666666,15,41000.0,20.5,1.5151219512195122
200109,2023,2,3766.0,834.0,2.0125,20,3766000.0,4.5155875299760195,1.3804593733404142
200109,2023,3,14215.0,1602.0,3.191153846153846,26,14215000.0,8.873283395755307,1.5678818149841716
200109,2023,4,17301.0,2958.0,1.8068,25,17301000.0,5.848884381338743,1.5862256516964337
200109,2024,1,1621.0,172.0,1.207142857142857,14,1621000.0,9.424418604651162,1.6454780999383096
200109,2024,2,21873.0,2499.0,1.654,20,21873000.0,8.752701080432173,1.5745467014127006
200109,2024,3,17689.0,1971.0,1.7542857142857144,21,17689000.0,8.974632166412988,1.7218293854938098
200109,2024,4,8523.0,1979.0,2.725,28,8523000.0,4.3067205659423955,1.7705737416402676
200110,2015,3,89.26,89.0,0.9455555555555555,9,89260.0,1.0029213483146069,2.896213309433117
200110,2015,4,5357.0,993.0,0.8345454545454545,22,5357000.0,5.3947633434038265,1.0028187418331156
200110,2016,1,5973.0,660.0,0.91625,16,5973000.0,9.05,1.172626820693119
200110,2016,2,27375.0,3070.0,0.9283333333333333,18,27375000.0,8.916938110749186,1.2597260273972604
200110,2016,3,1017.4,125.0,0.7123076923076923,13,1017400.0,8.1392,1.2280027521132297
200110,2016,4,5147.0,857.0,1.001,20,5147000.0,6.005834305717619,1.12123178550612
200110,2017,1,6288.0,1228.0,0.8966666666666667,15,6288000.0,5.120521172638436,1.3608778625954199
200110,2017,2,1427.0,191.0,0.8061111111111111,18,1427000.0,7.471204188481676,1.3416748423265594
200110,2017,3,17177.0,2515.0,0.8191666666666667,12,17177000.0,6.829821073558648,1.2599988356523257
200110,2017,4,2831.0,531.0,1.3627272727272728,22,2831000.0,5.3314500941619585,0.9157223595902508
200110,2018,1,2987.0,481.0,0.8338888888888889,18,2987000.0,6.20997920997921,1.1813558754603282
200110,2018,2,1371.0,162.0,0.9621428571428571,14,1371000.0,8.462962962962964,1.152071480671043
200110,2018,3,23275.0,2619.0,0.8623076923076923,13,23275000.0,8.886979763268423,1.052983888292159
200110,2018,4,3947.0,948.0,1.53,21,3947000.0,4.163502109704641,1.2986420065872815
200110,2019,1,39.0,10.0,0.6826666666666666,15,39000.0,3.9,0.6076923076923076
200110,2019,2,21172.0,3073.0,0.8730769230769231,13,21172000.0,6.889684347543118,0.9912615718873985
200110,2019,3,10281.0,1477.0,1.02,15,10281000.0,6.960731211916046,0.9442301332555199
200110,2019,4,4949.0,1292.0,1.2685714285714287,21,4949000.0,3.8304953560371517,1.6180420286926651
200110,2020,1,3310.0,594.0,0.878,15,3310000.0,5.572390572390573,1.0770634441087614
200110,2020,2,12705.0,1408.0,0.863125,16,12705000.0,9.0234375,1.3846800472255019
200110,2020,3,16377.0,1694.0,1.38,27,16377000.0,9.667650531286895,1.2969707516639188
200110,2020,4,5235.0,1223.0,1.633076923076923,26,5235000.0,4.280457890433361,1.6944928366762178
200110,2021,1,1531.0,175.0,0.85625,16,1531000.0,8.748571428571429,1.3806009144350098
200110,2021,2,2213.0,312.0,1.2247619047619047,21,2213000.0,7.092948717948718,1.3728061455038412
200110,2021,3,26395.0,2695.0,1.88125,16,26395000.0,9.794063079777365,1.1244156090168593
200110,2021,4,8707.0,1467.0,1.5265,20,8707000.0,5.935241990456714,1.5741391983461583
200110,2022,1,6874.0,870.0,1.2141176470588235,17,6874000.0,7.901149425287357,1.674338085539715
200110,2022,2,11514.0,1921.0,1.6823529411764706,17,11514000.0,5.993753253513795,1.8471869029008163
200110,2022,3,10872.0,1181.0,2.780666666666667,15,10872000.0,9.20575783234547,2.030145327446652
200110,2022,4,7208.0,2039.0,2.130434782608696,23,7208000.0,3.535066208925944,2.578822142064373
200110,2023,1,13.0,6.0,1.346,5,13000.0,2.1666666666666665,1.3369230769230769
200110,2023,2,4189.0,881.0,2.745,10,4189000.0,4.754824063564132,1.4880329434232513
200110,2023,3,7844.0,906.0,3.1453333333333333,15,7844000.0,8.657836644591612,1.5576657317695053
200110,2023,4,9863.0,1530.0,2.30375,16,9863000.0,6.44640522875817,1.6820977390246374
200110,2024,1,3502.0,483.0,1.827142857142857,7,3502000.0,7.250517598343685,1.5723586521987436
200110,2024,2,19350.0,2167.0,2.4441666666666664,12,19350000.0,8.929395477618828,1.520246511627907
200110,2024,3,10342.0,1147.0,1.5799999999999998,10,10342000.0,9.016564952048823,1.5062763488686908
200110,2024,4,19563.0,2655.0,2.5229411764705882,17,19563000.0,7.368361581920904,1.6170996268465982
200111,2015,3,1607.09,306.0,1.1466666666666667,15,1607090.0,5.251928104575163,0.9886347373202496
200111,2015,4,22261.760000000002,3367.0,1.1003703703703704,27,22261760.0,6.6117493317493325,1.2123057655818767
200111,2016,1,7541.6,40.0,0.9571428571428572,21,7541600.0,188.54000000000002,0.559602736819773
200111,2016,2,14908.0,1663.0,1.43125,16,14908000.0,8.96452194828623,1.2028508183525624
200111,2016,3,6159.3,999.0,1.4291666666666665,24,6159300.0,6.1654654654654655,1.2266004253730132
200111,2016,4,22294.0,3759.0,1.0889285714285715,28,22294000.0,5.930832668262836,1.156839508387907
200111,2017,1,10224.91,452.0,1.1300000000000001,20,10224910.0,22.621482300884956,0.6302265741214348
200111,2017,2,15276.5,3025.0,1.8166666666666667,21,15276500.0,5.050082644628099,1.138654141982784
200111,2017,3,5345.0,1060.0,1.9829411764705882,17,5345000.0,5.0424528301886795,1.0980168381665107
200111,2017,4,25601.12,4099.0,1.4991666666666665,24,25601120.0,6.245698950963649,1.0078879361527933
200111,2018,1,13149.9,584.0,1.1213636363636363,22,13149900.0,22.51695205479452,0.6562650666544992
200111,2018,2,21668.0,2320.0,1.766875,16,21668000.0,9.339655172413794,0.9889376038397637
200111,2018,3,6700.0,843.0,1.3121052631578947,19,6700000.0,7.947805456702254,1.0094119402985076
